id,datetimestamp,amount,convertedvalue,category,currency,name,description,accountid
153,2023-07-04,-8.5,-8.5,Entertainment,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1027959906489 . OVH. Ihr Einkauf bei OVH ",1
154,2023-07-04,-70.0,-70.0,Other,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1027967776194 PP.5524.PP . . Ihr Einkauf bei ",1
155,2023-07-04,-5.89,-5.89,Food,EUR,"SUBWAY MILANEO//Stuttgart/DE","2023-06-30T12:24 Debitk.0 2026-12 ",1
156,2023-07-04,-3.99,-3.99,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-07-03T09:34 Debitk.0 2026-12 ",1
157,2023-07-04,-37.55,-37.55,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-07-03T18:04 Debitk.0 2026-12 ",1
158,2023-07-04,-107.0,-107.0,Electric,EUR,"EnBW Energie Bad-Wuertt AG","701033970817 Strom Abschlagsforderung DS-Info: enbw.com/datenschutz ",1
159,2023-07-04,-40.0,-40.0,Other,EUR,"Landeshauptstadt Stuttgart","Aktenzeichen 505.51.100483.1 ",1
160,2023-07-04,49.0,49.0,Mobility,EUR,"DB VERTRIEB GMBH","GUTSCHRIFT BAUSTELLE KNOTEN STUTTGART ",1
161,2023-08-04,-16.25,-16.25,Phone,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1028553153730 PP.5524.PP . Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
162,2023-08-04,-6.72,-6.72,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1028553261675 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
163,2023-08-04,-5.0,-5.0,Shopping,EUR,ROTEBUEHL-APOTHEKE//STUTTGART/DE,"2023-08-02T12:32 Debitk.0 2026-12 ",1
164,2023-08-04,-40.0,-40.0,Other,EUR,"Landeshauptstadt Stuttgart","Aktenzeichen 505.51.100483.1 ",1
165,2023-09-04,-5.49,-5.49,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-09-01T09:33 Debitk.0 2026-12 ",1
166,2023-09-04,-38.99,-38.99,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-3279908-9246760 AMZN Mktp DE 6PR7F7NA1XK6W2IJ ",1
167,2023-09-04,-107.0,-107.0,Electric,EUR,"EnBW Energie Bad-Wuertt AG","701033970817 Strom Abschlagsforderung DS-Info: enbw.com/datenschutz ",1
168,2023-09-04,-40.0,-40.0,Other,EUR,"Landeshauptstadt Stuttgart","Aktenzeichen 505.51.100483.1 ",1
169,2023-09-04,-7.64,-7.64,Insurance,EUR,"Adam Riese GmbH","Rechnung Nr.:806368184Beitrag00577421.4.001 PrivathaftPeriode21.08.2023-20.11.2023 ",1
170,2023-10-04,-3.28,-3.28,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029690565933 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
171,2023-10-04,-3.14,-3.14,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029705495151 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
172,2023-10-04,-24.49,-24.49,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029711104829 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
173,2023-10-04,-3.64,-3.64,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029727226399 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
174,2023-10-04,-8.5,-8.5,Entertainment,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1029753349635 . OVH. Ihr Einkauf bei OVH ",1
175,2023-10-04,-28.79,-28.79,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-10-02T17:20 Debitk.0 2026-12 ",1
176,2023-10-04,-38.99,-38.99,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","303-9309843-5147520 AMZN Mktp DE 5CD1227WWV7AJ31N ",1
177,2023-10-04,-107.0,-107.0,Electric,EUR,"EnBW Energie Bad-Wuertt AG","701033970817 Strom Abschlagsforderung DS-Info: enbw.com/datenschutz ",1
178,2023-10-04,-40.0,-40.0,Other,EUR,"Landeshauptstadt Stuttgart","Aktenzeichen 505.51.100483.1 ",1
179,2023-10-04,-2.1,-2.1,Food,EUR,"0211 - Katz d. Baecker","ELV54251892 02.10 08.50 ME0 ",1
180,2023-10-04,-138.17,-138.17,Insurance,EUR,"Adam Riese GmbH","Rechnung Nr.:806527679Beitrag00577421.4.002 RechtsschutzPeriode14.09.2023-13.09.2024 ",1
181,2023-12-04,-5.49,-5.49,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-11-30T17:31 Debitk.0 2026-12 ",1
182,2023-12-04,-6.49,-6.49,Food,EUR,"NORDSEE GMBH FIL:4560 GIR 69231787//STUTTGART/DE","2023-12-01T12:21 Debitk.0 2026-12 ",1
183,2023-12-04,-25.57,-25.57,Food,EUR,"NETTO MARKEN-DISCOU//STUTTGART/DE","2023-12-02T16:52 Debitk.0 2026-12 ",1
184,2023-12-04,-23.17,-23.17,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-1326053-8498719 AMZN Mktp DE 554W0B3H1KWO7FV7 ",1
185,2023-12-04,-205.0,-205.0,Electric,EUR,"EnBW Energie Bad-Wuertt AG","701033970817 Strom Abschlagsforderung DS-Info: enbw.com/datenschutz ",1
186,2023-12-04,-40.0,-40.0,Other,EUR,"Landeshauptstadt Stuttgart","Aktenzeichen 505.51.100483.1 ",1
187,2023-01-05,-6.18,-6.18,Entertainment,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1024500581202 PP.5524.PP . Hetzner Online GmbH. Ihr Einkauf bei Hetzner Online GmbH ",1
188,2023-01-05,-40.47,-40.47,Food,EUR,"PENNY SAGT DANKE. 66302836//Stuttgart-Hallschl/DE","2023-01-04T18:38 Debitk.0 2026-12 ",1
189,2023-01-05,-97.35,-97.35,Mobility,EUR,"DB VERTRIEB GMBH","AVVS000013593132 1/2023. ROCHE JOSHUA. 070378652-001 NR 101680285 BAHN.DE/ABOPORTAL ",1
190,2024-02-05,-4.95,-4.95,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032272829301/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
191,2024-02-05,-16.25,-16.25,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032284328044/PP.5524.PP/. Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
192,2024-02-05,-107.04,-107.04,Food,EUR,"EDEKA SCHUSTER SAGT DANKE//STUTTGART/DE","2024-02-02T15:33 Debitk.0 2026-12 ",1
193,2024-02-05,-171.93,-171.93,Food,EUR,"IKEA DEUTSCHLAND GM//SINDELFINGEN/DE","2024-02-03T16:23 Debitk.0 2026-12 ",1
194,2024-02-05,-40.0,-40.0,Other,EUR,"Landeshauptstadt Stuttgart","Aktenzeichen 505.51.100483.1 ",1
195,2024-03-05,-3.27,-3.27,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032863987468/PP.5524.PP/. Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
196,2024-03-05,-12.38,-12.38,Entertainment,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032879321997/. OVH. Ihr Einkauf bei OVH ",1
197,2024-03-05,-19.82,-19.82,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032882918656/PP.5524.PP/. MILES Mobility GmbH. Ihr Einkauf bei MILES Mobility GmbH ",1
198,2024-03-05,-29.3,-29.3,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032885681974/PP.5524.PP/. Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
199,2024-03-05,-2.93,-2.93,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032885687859/PP.5524.PP/. Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
200,2024-03-05,-7.59,-7.59,Entertainment,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1032920952860 PP.5524.PP . Hetzner Online GmbH. Ihr Einkauf bei Hetzner Online GmbH ",1
201,2024-03-05,-5.18,-5.18,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2024-03-04T12:43 Debitk.0 2026-12 ",1
202,2023-04-05,-34.56,-34.56,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-04-04T17:33 Debitk.0 2026-12 ",1
203,2023-04-05,-14.44,-14.44,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-6518147-0892330 AMZN Mktp DE 6Q9ZQK3CYA8XL6R9 ",1
204,2024-04-05,-3.46,-3.46,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1033555555259/PP.5524.PP/. Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
205,2023-05-05,-10.75,-10.75,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-05-04T17:36 Debitk.0 2026-12 ",1
206,2023-05-05,-10.4,-10.4,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","304-4349843-7700315 AMZN Mktp DE 62P5CTXH0LZAMQ0U ",1
207,2023-06-05,-8.77,-8.77,Entertainment,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1027367043598 . OVH. Ihr Einkauf bei OVH ",1
208,2023-06-05,-40.0,-40.0,Other,EUR,"Landeshauptstadt Stuttgart","Aktenzeichen 505.51.100483.1 ",1
209,2023-07-05,-41.37,-41.37,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-07-04T17:39 Debitk.0 2026-12 ",1
210,2023-07-05,15.76,15.76,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.                                         DE","304-0268823-8036331 AMZ Bodfeld-Apotheke MF3KS1AND9LXC5QI ",1
211,2023-07-05,-35.73,-35.73,Shopping,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","305-6305445-1800341 Amazon.de 3XSJMYH5G98PPQ38 ",1
212,2023-07-05,-7.49,-7.49,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-7767509-2081119 AMZN Mktp DE 6TW900LOZMQDY296 ",1
213,2023-09-05,-3.26,-3.26,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029153067252 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
214,2023-09-05,-8.77,-8.77,Entertainment,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029160391094 . OVH. Ihr Einkauf bei OVH ",1
215,2023-09-05,-3.14,-3.14,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029162224109 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
216,2023-09-05,-35.0,-35.0,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029163845650 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
217,2023-09-05,-3.05,-3.05,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1029180294905 . Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
218,2023-09-05,-11.54,-11.54,Entertainment,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1029196608139 PP.5524.PP . Hetzner Online GmbH. Ihr Einkauf bei Hetzner Online GmbH ",1
219,2023-09-05,-23.35,-23.35,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-09-04T17:55 Debitk.0 2026-12 ",1
220,2023-10-05,-97.37,-97.37,Other,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1029772653426 PP.5524.PP . . Ihr Einkauf bei ",1
221,2023-10-05,-11.54,-11.54,Entertainment,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1029791241561 PP.5524.PP . Hetzner Online GmbH. Ihr Einkauf bei Hetzner Online GmbH ",1
222,2023-10-05,-5.0,-5.0,Shopping,EUR,"Gesundhaus Apotheke im Milaneo//Stuttgart/DE","2023-10-04T10:16 Debitk.0 2026-12 ",1
223,2023-10-05,-9.99,-9.99,Food,EUR,"SUBWAY MILANEO//Stuttgart/DE","2023-10-04T12:37 Debitk.0 2026-12 ",1
224,2023-10-05,-19.3,-19.3,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-10-04T18:11 Debitk.0 2026-12 ",1
225,2023-12-05,-8.5,-8.5,Entertainment,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1031013937169 . OVH. Ihr Einkauf bei OVH ",1
226,2023-12-05,-4.45,-4.45,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031016547708/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
227,2023-12-05,-41.1,-41.1,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031019946005/PP.5524.PP/. Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
228,2023-12-05,-5.45,-5.45,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031037108942/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
229,2023-12-05,-25.3,-25.3,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031041368218/PP.5524.PP/. Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
230,2023-12-05,-2.53,-2.53,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031041377710/PP.5524.PP/. Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
231,2023-12-05,-3.99,-3.99,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-12-04T09:25 Debitk.0 2026-12 ",1
232,2023-12-05,-41.77,-41.77,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-12-04T17:36 Debitk.0 2026-12 ",1
233,2023-12-05,-26.89,-26.89,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-7413611-8829110 AMZN Mktp DE 34D9QVVT0Y75R85S ",1
234,2023-12-05,-7.91,-7.91,Insurance,EUR,"Adam Riese GmbH","Rechnung Nr.:806875417Beitrag00577421.4 Roche JoshuaPeriode21.08.2023-20.02.2024 ",1
235,2023-02-06,-40.0,-40.0,Other,EUR,"Landeshauptstadt Stuttgart","Aktenzeichen 505.51.100483.1 ",1
236,2023-02-06,-97.35,-97.35,Mobility,EUR,"DB VERTRIEB GMBH","AVVS000013698660 2/2023. ROCHE JOSHUA. 070378652-001 NR 101680285 BAHN.DE/ABOPORTAL ",1
237,2024-02-06,-30.1,-30.1,Shopping,EUR,"IKEA Deutschland Gmb","030214300011914261200002240 ELV65446448 03.02 14.30 ME0 ",1
238,2024-02-06,-8.77,-8.77,Entertainment,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032286321222/. OVH. Ihr Einkauf bei OVH ",1
239,2024-02-06,-3.2,-3.2,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032288213385/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
240,2024-02-06,-3.7,-3.7,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032289439094/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
241,2024-02-06,-46.4,-46.4,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032314577595/PP.5524.PP/. Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
242,2024-02-06,-62.57,-62.57,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032317482040/PP.5524.PP/. MILES Mobility GmbH. Ihr Einkauf bei MILES Mobility GmbH ",1
243,2024-02-06,-2.7,-2.7,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032346237765/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
244,2024-02-06,-3.27,-3.27,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032346360630/PP.5524.PP/. Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
245,2024-02-06,-42.79,-42.79,Shopping,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","303-4591472-0338759 Amazon.de 6LOQQRKZNRAQKJGQ ",1
246,2024-02-06,-5.99,-5.99,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","303-7943586-0308362 AMZN Mktp DE 5X585BUSO15FIRBB ",1
247,2024-02-06,-29.49,-29.49,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-8786968-4476367 AMZN Mktp DE 6V295WHU8RB1GT4R ",1
248,2023-03-06,-58.55,-58.55,Food,EUR,"Toms Garage//Stuttgart/DE","2023-02-24T11:14 Debitk.0 2026-12 ",1
249,2023-03-06,-40.0,-40.0,Other,EUR,"Landeshauptstadt Stuttgart","Aktenzeichen 505.51.100483.1 ",1
250,2023-03-06,-97.35,-97.35,Mobility,EUR,"DB VERTRIEB GMBH","AVVS000013950992 3/2023. ROCHE JOSHUA. 070378652-001 NR 101680285 BAHN.DE/ABOPORTAL ",1
251,2024-03-06,-4.2,-4.2,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032941187527/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
252,2024-03-06,-34.99,-34.99,Food,EUR,"M267-MEDIA MARKT//STUTTGART/DE","2024-03-05T13:04 Debitk.0 2026-12 ",1
253,2024-03-06,-10.34,-10.34,Food,EUR,"01707 MCDONALDS//STUTTGART/DE","2024-03-05T13:05 Debitk.0 2026-12 ",1
254,2024-03-06,-32.18,-32.18,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-0963422-4445929 AMZN Mktp DE 5GHOYR30LI5UKO82 ",1
255,2024-03-06,-4.15,-4.15,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-3691726-6835548 AMZN Mktp DE 63GV5JICO4OHTFPS ",1
256,2024-03-06,-301.15,-301.15,Shopping,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","305-5998907-0585101 Amazon.de 3R1HT0X7FCXOCTQO ",1
257,2024-03-06,-7.79,-7.79,Insurance,EUR,"Adam Riese GmbH","Rechnung Nr.:807462510Beitrag00577421.4.001 PrivathaftPeriode21.02.2024-20.05.2024 ",1
258,2023-04-06,-27.8,-27.8,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-04-05T17:13 Debitk.0 2026-12 ",1
259,2023-04-06,-58.5,-58.5,Food,EUR,"ITALIANI MA NON TRO//STUTTGART/DE","2023-04-05T21:06 Debitk.0 2026-12 ",1
260,2024-05-06,-16.25,-16.25,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1034136202816/PP.5524.PP/. Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
261,2024-05-06,-13.9,-13.9,Food,EUR,"SZS GASTRONOMIA GMBH//TUEBINGEN/DE","2024-05-03T12:55 Debitk.0 2026-12 ",1
262,2024-05-06,-100.0,-100.0,Food,EUR,"PARISER PL//BW-Bank/DE","2024-05-03T17:02 Debitk.0 2026-12 ",1
263,2024-05-06,-59.0,-59.0,Shopping,EUR,"Lederbekleidung Rosenwirt//Altenmuenster OT Neumuenste/DE","2024-05-03T17:36 Debitk.0 2026-12 ",1
264,2024-05-06,-98.73,-98.73,Food,EUR,"EDEKA SCHUSTER SAGT DANKE//STUTTGART/DE","2024-05-04T14:56 Debitk.0 2026-12 ",1
265,2024-05-06,-49.0,-49.0,Mobility,EUR,"DB Vertrieb GmbH                                                      Europa-Allee 78-84","Abo 724934363 zum 01.05.2024 ",1
266,2024-05-06,-40.0,-40.0,Other,EUR,"Landeshauptstadt Stuttgart","Aktenzeichen 505.51.100483.1 ",1
267,2023-06-06,-1.66,-1.66,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1027374614588 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
268,2023-06-06,-1.89,-1.89,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1027374781438 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
269,2023-06-06,-4.42,-4.42,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1027392478504 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
270,2023-06-06,-42.98,-42.98,Food,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1027395332021 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
271,2023-06-06,-5.34,-5.34,Mobility,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1027397498442 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
272,2023-06-06,-64.41,-64.41,Food,EUR,"NETTO MARKEN-DISCOU//STUTTGART/DE","2023-06-03T16:50 Debitk.0 2026-12 ",1
273,2023-06-06,-200.0,-200.0,Other,EUR,"Sekretariat der Kultusministerkonferenz","Joshua Roche DATUM 06.06.2023. 14.13 UHR ",1
274,2023-07-06,-6.9,-6.9,Shopping,EUR,"AMAZON PAYMENTS EUROPE S.C.A.","305-9748010-9562730 AMZN Mktp DE 6DLGZ6KD9K10B1W9 ",1
275,2023-10-06,-2.49,-2.49,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-10-05T09:04 Debitk.0 2026-12 ",1
276,2023-11-06,-8.77,-8.77,Entertainment,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030368970026/. OVH. Ihr Einkauf bei OVH ",1
277,2023-11-06,-16.25,-16.25,Phone,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030369196665/PP.5524.PP/. Skype Communications Sarl. Ihr Einkauf bei Skype Communications Sarl ",1
278,2023-11-06,-5.7,-5.7,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1030391703657/. Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
279,2023-11-06,-20.0,-20.0,Food,EUR,"GENO-HAUS STUTTGART GMBH+C//STUTTGART/DE","2023-10-30T12:11 Debitk.0 2026-12 ",1
280,2023-11-06,-48.69,-48.69,Food,EUR,"NETTO MARKEN-DISCOU//STUTTGART/DE","2023-11-04T17:55 Debitk.0 2026-12 ",1
281,2023-11-06,-40.0,-40.0,Other,EUR,"Landeshauptstadt Stuttgart","Aktenzeichen 505.51.100483.1 ",1
282,2023-12-06,-11.54,-11.54,Entertainment,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1031057055263/PP.5524.PP/. Hetzner Online GmbH. Ihr Einkauf bei Hetzner Online GmbH ",1
283,2023-12-06,-8.57,-8.57,Food,EUR,"TEGUT SAGT DANKE//Stuttgart/DE","2023-12-05T12:26 Debitk.0 2026-12 ",1
284,2023-02-07,-9.18,-9.18,Entertainment,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1025093053185 PP.5524.PP . Hetzner Online GmbH. Ihr Einkauf bei Hetzner Online GmbH ",1
285,2023-02-07,-8.99,-8.99,Entertainment,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","D01-2933591-0267848 AMZNPrime DE 2EZ28WXLRB56GAPN ",1
286,2024-02-07,-2.89,-2.89,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032359791227/PP.5524.PP/. Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
287,2024-02-07,-3.43,-3.43,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1032359890369/. Bolt Operations OU. Ihr Einkauf bei Bolt Operations OU ",1
288,2024-02-07,-9.49,-9.49,Food,EUR,"MICHAEL BETZIEN SYSTEMGAST//STUTTGART/DE","2024-02-06T13:01 Debitk.0 2026-12 ",1
289,2024-02-07,-8.99,-8.99,Entertainment,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","D01-0206928-9717411 AMZNPrime DE 2HP51SUQ7FCW6WMZ ",1
290,2023-03-07,-28.9,-28.9,Food,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A","1025609160920 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
291,2023-03-07,-2.89,-2.89,Food,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1025609169179 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
292,2023-03-07,-50.36,-50.36,Food,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1025630353788 PP.5524.PP . Vicampo.de GmbH. Ihr Einkauf bei Vicampo.de GmbH ",1
293,2023-03-07,-8.98,-8.98,Entertainment,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1025646046010 PP.5524.PP . Hetzner Online GmbH. Ihr Einkauf bei Hetzner Online GmbH ",1
294,2023-03-07,-35.16,-35.16,Food,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1025647773232 PP.5524.PP . Takeaway.com Payments B.V.. Ihr Einkauf bei Takeaway.com Payments B.V. ",1
295,2023-03-07,-4.3,-4.3,Shopping,EUR,"DM FIL.2218 H:65295//STUTTGART/DE","2023-03-06T16:37 Debitk.0 2026-12 ",1
296,2023-03-07,-4.9,-4.9,Food,EUR,"BackWerk Stuttgart//Stuttgart/DE","2023-03-06T17:44 Debitk.0 2026-12 ",1
297,2023-03-07,-8.99,-8.99,Entertainment,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","D01-9476634-6863021 AMZNPrime DE 5TZXJW34JDM3CIUU ",1
298,2024-03-07,-8.99,-8.99,Entertainment,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","D01-5120138-1451800 AMZNPrime DE 4SCKZH5RB2S94VDH ",1
299,2024-05-07,-3.65,-3.65,Mobility,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1034159305575 PP.5524.PP . Voi Technology Germany GmbH. Ihr Einkauf bei Voi Technology Germany GmbH ",1
300,2024-05-07,-15.76,-15.76,Mobility,EUR,"PayPal Europe S.a.r.l. et Cie S.C.A                                   22-24 Boulevard Royal. 2449 Luxembourg","1034185005002/PP.5524.PP/. MILES Mobility GmbH. Ihr Einkauf bei MILES Mobility GmbH ",1
301,2023-06-07,-12.36,-12.36,Food,EUR,"EDEKA SCHUSTER SAGT DANKE//STUTTGART/DE","2023-06-06T16:18 Debitk.0 2026-12 ",1
302,2023-06-07,-8.99,-8.99,Entertainment,EUR,"AMAZON EU S.A R.L.. NIEDERLASSUNG DEUTSCHLAND","D01-9101403-2888601 AMZNPrime DE 3ZU031F694IDGYMW ",1
303,2023-07-07,-4.42,-4.42,Mobility,EUR,"PayPal (Europe) S.a r.l. et Cie. S.C.A.","1028013355118 . Tier Mobility SE. Ihr Einkauf bei Tier Mobility SE ",1
304,2023-07-07,-7.15,-7.15,Food,EUR,"BackWerk Stuttgart//Stuttgart/DE","2023-07-06T17:14 Debitk.0 2026-12 ",1
